input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/BEYL%C4%B0KD%C3%9CZ%C3%9C+D%C4%B0L+T%C4%B0ME+YABANCI+D%C4%B0L+KURSU/data=!4m7!3m6!1s0x14b55f25c3a9fc71:0xefee023464a2e489!8m2!3d41.0094122!4d28.6395687!16s%2Fg%2F11kqsrr0c_!19sChIJcfypwyVftRQRieSiZDQC7u8?authuser=0&hl=en&rclk=1,BEYLİKDÜZÜ DİL TİME YABANCI DİL KURSU,Foreign languages program school,"Cumhuriyet, Atatürk Blv. ADM Iş Merkezi No:8 K 3 No :26, 34010 Beylikdüzü/İstanbul, Türkiye","{""Friday"":[""9 am–9 pm""],""Monday"":[""9 am–9 pm""],""Saturday"":[""9 am–9 pm""],""Sunday"":[""9 am–9 pm""],""Thursday"":[""9 am–9 pm""],""Tuesday"":[""9 am–9 pm""],""Wednesday"":[""9 am–9 pm""]}",{},http://beylikduzudiltime.com.tr/,+90 554 894 62 62,"2J5Q+QR Beylikdüzü, İstanbul, Türkiye",27,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":26}",41.009412,28.639569,17288758443571864713,,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8vnYyxL3s0Ioh07udUAPf20RzIrTx-6rfi2e4nYhVBf89rBtZcVoBIcUHTMwutfwxGyoxU5myhAZCYwYZDqoMY_FwO1S0C60VuBMzxozsxGy1eG1HyTsvpN-MtRL5ICCYOZOAsA=w408-h272-k-no,Europe/Istanbul,,0x14b55f25c3a9fc71:0xefee023464a2e489,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy8vnYyxL3s0Ioh07udUAPf20RzIrTx-6rfi2e4nYhVBf89rBtZcVoBIcUHTMwutfwxGyoxU5myhAZCYwYZDqoMY_FwO1S0C60VuBMzxozsxGy1eG1HyTsvpN-MtRL5ICCYOZOAsA=w446-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMLtywHzMeXpoZi3o7GLzqgCIPhh1fQDpdqfyjV=w397-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxsneLcZk6JXZvIAJcjrQzqbwia_7EkzlP54RhBuwUxWb8OUI3QPTJ2rPblwOvj1r-Fc7BMPwFIGbgE3q-dvFzrtL5ItfzawvBzwB_Sby0BQqARTYXHt9UEsvhJbg7B7ooZPEk_UQ=w298-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOMIbQfn2pOf7Cvf9eV6FtlM1ikCXxXlDz88X6q=w224-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1F_9MGjFnGbvhflUMqjQIQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=45.201267\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""118430571922195315890"",""name"":""BEYLİKDÜZÜ DİL TİME YABANCI DİL KURSU (Owner)"",""link"":""https://www.google.com/maps/contrib/118430571922195315890""}","{""borough"":""Cumhuriyet"",""street"":""Atatürk Blv. ADM Iş Merkezi No:8 K 3 No :26"",""city"":""Beylikdüzü"",""postal_code"":""34010"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/English+School+Beylikd%C3%BCz%C3%BC+Dil+Okulu/data=!4m7!3m6!1s0x14b55f0d5bbac441:0x4a669d05502fc927!8m2!3d41.0050446!4d28.6598353!16s%2Fg%2F11lkhnwb74!19sChIJQcS6Ww1ftRQRJ8kvUAWdZko?authuser=0&hl=en&rclk=1,English School Beylikdüzü Dil Okulu,Language school,"Beylikdüzü Birlik Sanayi Sitesi, Beylikdüzü OSB, 3. Cd. Keleşoğlu İş Merkezi No:3 Kat:3, 34520 Beylikdüzü/İstanbul, Türkiye",{},{},http://www.englishschool.com.tr/,+90 212 853 11 96,"2M45+2W Beylikdüzü, İstanbul, Türkiye",84,4.800000,"{""1"":5,""2"":0,""3"":0,""4"":0,""5"":79}",41.005045,28.659835,5361145052576860455,,,,https://lh3.googleusercontent.com/p/AF1QipPaSw8ppHz7-i6dU0tblwxEfry67VDWtmI9ppHe=w425-h240-k-no,Europe/Istanbul,,0x14b55f0d5bbac441:0x4a669d05502fc927,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPaSw8ppHz7-i6dU0tblwxEfry67VDWtmI9ppHe=w528-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO4teVg0JrmzrZD8gxFLmnjprw9tMNcZ4R-bfk3=w230-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gjirBmVJyu8d1ftUqFBWCA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=308.7093\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107334121219371024236"",""name"":""English School Beylikdüzü Dil Okulu (Owner)"",""link"":""https://www.google.com/maps/contrib/107334121219371024236""}","{""borough"":""Beylikdüzü Osb"",""street"":""Beylikdüzü Birlik Sanayi Sitesi, 3. Cd. Keleşoğlu İş Merkezi No:3 Kat:3"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Beylikd%C3%BCz%C3%BC+British+Culture+%2F+Official+IELTS+Registration+and+Test+Centre+of+the+British+Council/data=!4m7!3m6!1s0x14b55f0c760df7b1:0xf1dce495d6cb4d15!8m2!3d41.014916!4d28.6464954!16s%2Fg%2F11bwytcqhw!19sChIJsfcNdgxftRQRFU3L1pXk3PE?authuser=0&hl=en&rclk=1,Beylikdüzü British Culture / Official IELTS Registration and Test Centre of the British Council,Language school,"Çınarpark Rezidans, Cumhuriyet, 1990. Cd. No:2 A Blok No: 8 Dk:1, 34515 Esenyurt/İstanbul, Türkiye",{},{},https://beylikduzubritishculture.com/,+90 212 854 03 74,"2J7W+XH Esenyurt, İstanbul, Türkiye",308,4.700000,"{""1"":18,""2"":1,""3"":5,""4"":7,""5"":277}",41.014916,28.646495,17428055990221884693,,,,https://lh3.googleusercontent.com/p/AF1QipNB1hofc-HjZdQxSKcur1it4lShUpk20fvwWfxY=w427-h240-k-no,Europe/Istanbul,,0x14b55f0c760df7b1:0xf1dce495d6cb4d15,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNB1hofc-HjZdQxSKcur1it4lShUpk20fvwWfxY=w530-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/p/AF1QipM8MUjqg-k-yhhjbfiKdTnYQn9mN_F0pGYi2cWb=w529-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPqR_ZELUcBO9eXEFO10nurM4fmw-0XJyCBs4-h=w224-h434-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPwLX8Ft9PgrDvJ9qWRlW57jkkJUf-tqCcqcAgT=w571-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwCriTMkVQLarwgyfObBK_8tyKDqaDUwlxisYuOTE2PrUDrHWnlW5eCMZOHfP7s0__Vn2bj6V9HtpUcKxP7issNVE9aktvTf9F7L5zyosgWUjhN-QYmhgGtYp12yCd59sLLJh_W=w224-h298-k-no-pi-0-ya0-ro-0-fo100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""107752591463189642071"",""name"":""Beylikdüzü British Culture / Official IELTS Registration and Test Centre of the British Council (Owner)"",""link"":""https://www.google.com/maps/contrib/107752591463189642071""}","{""borough"":""Cumhuriyet"",""street"":""Çınarpark Rezidans, 1990. Cd. No:2 A Blok No: 8 Dk:1"",""city"":""Esenyurt"",""postal_code"":""34515"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Turkey+Ielts/data=!4m7!3m6!1s0x14b55f0a92b27475:0x89f888ddf98c524e!8m2!3d41.0172953!4d28.6428169!16s%2Fg%2F11h84yb63f!19sChIJdXSykgpftRQRTlKM-d2I-Ik?authuser=0&hl=en&rclk=1,Turkey Ielts,English language school,"Barbaros Hayrettin Paşa Mh, 1997. Sk. No:6, 34522, 34522 Esenyurt/İstanbul, Türkiye",{},{},http://turkeyielts.com/,+90 552 262 13 64,,0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",41.017295,28.642817,9941846664376242766,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fs_BQDMwgSdRjRekBcxTbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.896753&pitch=0&thumbfov=100,Europe/Istanbul,,0x14b55f0a92b27475:0x89f888ddf98c524e,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fs_BQDMwgSdRjRekBcxTbg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=18.896753\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fs_BQDMwgSdRjRekBcxTbg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=18.896753\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Turkey Ielts (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/IAAEL+YABANCI+D%C4%B0L+KURSU/data=!4m7!3m6!1s0x14b55f4a4b2d4775:0xa5f5e41433a4ac11!8m2!3d41.0165894!4d28.6465608!16s%2Fg%2F11jv6ymw24!19sChIJdUctS0pftRQREaykMxTk9aU?authuser=0&hl=en&rclk=1,IAAEL YABANCI DİL KURSU,English language school,"Cumhuriyet, Cumhuriyet Caddesi B Blok Kat:4, 34515 Esenyurt/İstanbul, Türkiye","{""Friday"":[""9:30 am–10 pm""],""Monday"":[""9:30 am–10 pm""],""Saturday"":[""9:30 am–9 pm""],""Sunday"":[""9:30 am–9 pm""],""Thursday"":[""9 am–10 pm""],""Tuesday"":[""9:30 am–10 pm""],""Wednesday"":[""9:30 am–10 pm""]}",{},,+90 212 853 44 55,"2J8W+JJ Esenyurt, İstanbul, Türkiye",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",41.016589,28.646561,11958715160969128977,,,,https://lh3.googleusercontent.com/p/AF1QipPR1FAZAC1u-pGlYDcqWgu9YpX50pX-lU1gq5Sd=w426-h240-k-no,Europe/Istanbul,,0x14b55f4a4b2d4775:0xa5f5e41433a4ac11,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPR1FAZAC1u-pGlYDcqWgu9YpX50pX-lU1gq5Sd=w530-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMR2SA5nfFmElga-o3pjgqyr1azsriFwDjxa05N=w224-h398-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMR2SA5nfFmElga-o3pjgqyr1azsriFwDjxa05N=w224-h398-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MrWydqp93XlOC04Dpj736Q\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=42.647873\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""115538341073049690358"",""name"":""IAAEL YABANCI DİL KURSU (Owner)"",""link"":""https://www.google.com/maps/contrib/115538341073049690358""}","{""borough"":""Cumhuriyet"",""street"":""Cumhuriyet Caddesi B Blok Kat:4"",""city"":""Esenyurt"",""postal_code"":""34515"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/%C3%96zel+Akici+Yabanci+Dil+Kursu/data=!4m7!3m6!1s0x14b55f72e204d7b9:0x93c82a299c9493ee!8m2!3d41.0167292!4d28.6519515!16s%2Fg%2F11q2ykjwng!19sChIJudcE4nJftRQR7pOUnCkqyJM?authuser=0&hl=en&rclk=1,Özel Akici Yabanci Dil Kursu,Foreign languages program school,"Cumhuriyet, Hürriyet Cd. NO: 3, 34515 Esenyurt/İstanbul, Türkiye",{},{},,,,3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",41.016729,28.651951,10648807677126546414,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=USjV5KORSUxLZnSC9nYftQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.24512&pitch=0&thumbfov=100,Europe/Istanbul,,0x14b55f72e204d7b9:0x93c82a299c9493ee,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=USjV5KORSUxLZnSC9nYftQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=100.24512\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=USjV5KORSUxLZnSC9nYftQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=100.24512\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Özel Akici Yabanci Dil Kursu (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Meet+2+Talk+Beylikd%C3%BCz%C3%BC/data=!4m7!3m6!1s0x14b55f4b4253b609:0x984ab7cc8cbe7cf6!8m2!3d41.0202144!4d28.6220078!16s%2Fg%2F11x79mybl0!19sChIJCbZTQktftRQR9ny-jMy3Spg?authuser=0&hl=en&rclk=1,Meet 2 Talk Beylikdüzü,English language school,"Cumhuriyet, Özlem Cd. No:18, 34500 Büyükçekmece/İstanbul, Türkiye",{},{},https://meet2talk.online/,+90 543 285 75 90,"2JCC+3R Büyükçekmece, İstanbul, Türkiye",20,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":20}",41.020214,28.622008,10973785531204140278,,,,https://lh3.googleusercontent.com/p/AF1QipOPZUAzwl5hXbZ9fSqSCNFqacnUb0aPcZIUGNN9=w519-h240-k-no,Europe/Istanbul,,0x14b55f4b4253b609:0x984ab7cc8cbe7cf6,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOPZUAzwl5hXbZ9fSqSCNFqacnUb0aPcZIUGNN9=w645-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMolX9cZF-8Q4lYAoKr5PrYCQP52Tt1TFIJH44Z=w447-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipNMf6jbWNqK5uiKSf_xFjqZcxk1rMVk3vg0UP3o=w645-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DSc1CUWwCLSmDVkofAkZow\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=95.360756\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""115999666046130982175"",""name"":""Meet 2 Talk Beylikdüzü (Owner)"",""link"":""https://www.google.com/maps/contrib/115999666046130982175""}","{""borough"":""Cumhuriyet"",""street"":""Özlem Cd. No:18"",""city"":""Büyükçekmece"",""postal_code"":""34500"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""On-site services"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Gender-neutral toilets"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/Just+English+Dil+Okullar%C4%B1+-+%C4%B0ngilizce+Kursu+Beylikd%C3%BCz%C3%BC/data=!4m7!3m6!1s0x14b55f1a3eec2c53:0x2d0bcb2a1dae365f!8m2!3d41.0049497!4d28.659794!16s%2Fg%2F11hkc5vmzk!19sChIJUyzsPhpftRQRXzauHSrLCy0?authuser=0&hl=en&rclk=1,Just English Dil Okulları - İngilizce Kursu Beylikdüzü,English language school,"Beylikdüzü Birlik Sanayi Sitesi 3.Caddesi Keleşoğlu İş Merkezi No:3 Kat:2 Daire:53, 34520 Beylikdüzü/İstanbul, Türkiye",{},{},http://www.justenglishtr.com/Beylikduzu,+90 212 876 36 66,"2M35+XW Beylikdüzü, İstanbul, Türkiye",611,4.700000,"{""1"":33,""2"":1,""3"":6,""4"":16,""5"":555}",41.004950,28.659794,3245911338197595743,,,,https://lh3.googleusercontent.com/p/AF1QipN2dQIg_TtArq3hVWrdoks8KbCHbgm1U_KpSJ2z=w408-h272-k-no,Europe/Istanbul,,0x14b55f1a3eec2c53:0x2d0bcb2a1dae365f,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipN2dQIg_TtArq3hVWrdoks8KbCHbgm1U_KpSJ2z=w446-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOXdbnyPLMl66x03bsiFd8rDIuE7YLTNVrvuOwL=w529-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/p/AF1QipOXdbnyPLMl66x03bsiFd8rDIuE7YLTNVrvuOwL=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gjirBmVJyu8d1ftUqFBWCA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=295.94766\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""117973974156067357334"",""name"":""Just English Dil Okulları - İngilizce Kursu Beylikdüzü (Owner)"",""link"":""https://www.google.com/maps/contrib/117973974156067357334""}","{""borough"":""Beylikdüzü Osb"",""street"":""Beylikdüzü Birlik Sanayi Sitesi 3.Caddesi Keleşoğlu İş Merkezi No:3 Kat:2 Daire:53"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online classes"",""enabled"":true},{""name"":""On-site services"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible car park"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid multi-storey car park"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true}]}]",[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/%C3%96Z%C3%9CN+D%C4%B0L+KURSU/data=!4m7!3m6!1s0x14b55fa14b7c3967:0x9482de5234b7862e!8m2!3d41.007392!4d28.644136!16s%2Fg%2F11g98w5wpm!19sChIJZzl8S6FftRQRLoa3NFLegpQ?authuser=0&hl=en&rclk=1,ÖZÜN DİL KURSU,Language school,"Büyükşehir Mah. Başak Mah. Atrium AVM No:67, 34520 Beylikdüzü/İstanbul, Türkiye","{""Friday"":[""10 am–7 pm""],""Monday"":[""10 am–7 pm""],""Saturday"":[""10 am–7 pm""],""Sunday"":[""10 am–7 pm""],""Thursday"":[""10 am–7 pm""],""Tuesday"":[""10 am–7 pm""],""Wednesday"":[""10 am–7 pm""]}",{},,+90 212 873 00 90,"2J4V+XM Beylikdüzü, İstanbul, Türkiye",3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",41.007392,28.644136,10701360109238847022,,,,https://lh3.googleusercontent.com/p/AF1QipPZvq3kMR4ltaedAopaQ4cGwNlVq2PP9rNVN1_n=w426-h240-k-no,Europe/Istanbul,,0x14b55fa14b7c3967:0x9482de5234b7862e,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPZvq3kMR4ltaedAopaQ4cGwNlVq2PP9rNVN1_n=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMA8MpuVqqfMCLFf6Z3c1_fb1HMbcAvGeNs1E6g=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9_eb1HAXqTH-QOVy_nlFNw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=169.56442\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""111098630817818053843"",""name"":""ÖZÜN DİL KURSU (Owner)"",""link"":""https://www.google.com/maps/contrib/111098630817818053843""}","{""borough"":""Büyükşehir"",""street"":""Büyükşehir Mah. Başak Mah. Atrium AVM No:67"",""city"":""Beylikdüzü"",""postal_code"":""34520"",""state"":""İstanbul"",""country"":""TR""}",null,[],null,
f3a8aeb3-42c3-476a-8cf4-220b139a8e96,https://www.google.com/maps/place/LONDON+ENGLISH+ACADEMY+-+YABANCI+D%C4%B0L+KURSU/data=!4m7!3m6!1s0x14b55fc569ee1057:0xb067b322a0d08144!8m2!3d40.9915821!4d28.6124031!16s%2Fg%2F11s3vrvm0s!19sChIJVxDuacVftRQRRIHQoCKzZ7A?authuser=0&hl=en&rclk=1,LONDON ENGLISH ACADEMY - YABANCI DİL KURSU,English language school,"Gürpınar, Pazar Sk. no: 1 kat 1, 34528 Beylikdüzü/İstanbul, Türkiye","{""Friday"":[""9:30 am–9 pm""],""Monday"":[""9:30 am–9 pm""],""Saturday"":[""9:30 am–7 pm""],""Sunday"":[""9:30 am–7 pm""],""Thursday"":[""9:30 am–9 pm""],""Tuesday"":[""9:30 am–9 pm""],""Wednesday"":[""9:30 am–9 pm""]}",{},https://www.londonenglishacademy.com/,+90 212 880 95 55,"XJR6+JX Beylikdüzü, İstanbul, Türkiye",10,2.800000,"{""1"":5,""2"":0,""3"":1,""4"":0,""5"":4}",40.991582,28.612403,12711325434584793412,,,,https://lh3.googleusercontent.com/p/AF1QipPi8YubhGczT0BZDYUFBYrA-E1qQota0RGDhFyj=w408-h452-k-no,Europe/Istanbul,,0x14b55fc569ee1057:0xb067b322a0d08144,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPi8YubhGczT0BZDYUFBYrA-E1qQota0RGDhFyj=w268-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMaeL4VUUR3XY0WWDVmFA8y76DJL9BLAr_s5WvA=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Sg4sLlPw9MhKkHzo2jORAw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=121.60809\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":""114636475531676996194"",""name"":""LONDON ENGLISH ACADEMY - YABANCI DİL KURSU (Owner)"",""link"":""https://www.google.com/maps/contrib/114636475531676996194""}","{""borough"":""Gürpınar"",""street"":""Pazar Sk. no: 1 kat 1"",""city"":""Beylikdüzü"",""postal_code"":""34528"",""state"":""İstanbul"",""country"":""TR""}","[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]}]",[],null,
